Brand,Instrument,GFS Item #,title,Web Description,url
HF Scientific,HF Scientific IR Turbidimeters.,8254,Turb Linear Calib 1 Kit,"Calibration kit containing 0.0, 0.2, 0.4, 0.6, 0.8 and 1.0 NTU standards to be used to calibrate and verify instrument's linearity in the 0.0 to 1.0 NTU range. Avaliable as 125 mL, 250 mL, or 500 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-2-3-0-4-8254
HF Scientific,HF Scientific IR Turbidimeters.,8255,"Linear Calibration Kit, 0/2/4/6/8/10 NTU, Amco Clear","Calibration kit containing 0.0, 2, 4, 6, 8 and 10 NTU primary standards to be used to calibrate and verify instrument's linearity in the 0.0 to 10 NTU range. Available in 125 mL or 250 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-2-3-4-3-6-3-8255
HF Scientific,HF Scientific IR Turbidimeters.,8256,"Linear Calibration Kit, 0/20/40/60/80/100 NTU, Amco Clear","Calibration kit containing 0.0, 20, 40, 60, 80 and 100 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 100 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-20-3-40-3-60-8256
HF Scientific,HF Scientific IR Turbidimeters.,8257,"Linear Calibration Kit, 0.0/0.1/0.2 NTU, Amco Clear","Calibration kit containing 0.0, 0.1, 0.2 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 0.2 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-1-3-0-2-8257
HF Scientific,HF Scientific IR Turbidimeters.,8259,"Wavelength Certification Kit, 40 NTU Ratio And 400 NTU Formazin, Amco Clear Turbidity Kit","Kit consists of one bottle of 40 NTU primary standard and one bottle of 400 NTU formazin. For all meters with tungsten lamp excpet Hach 18900, Ratio XR and Ratio 2000. Formazin must be used in 30 days.",https://www.gfschemicals.com/amco-clear-wavelength-certification-kit-40-ntu-rat-8259
HF Scientific,HF Scientific IR Turbidimeters.,8483,"Turbidity/Multi Standard, 0.0 NTU, Amco Clear Standard","Multistandard reference solution for turbidity, conductivity, and pH calibration. 0.0 NTU, 4.49 mS/cm, pH 4.00.",https://www.gfschemicals.com/amco-clear-turbidity-3-multi-standard-0-0-ntu-8483
HF Scientific,HF Scientific Micro 1000 Turbidimeter (IR).,8000,"0.0 NTU, Amco Clear Turbidity Standard",For All Turbidimeters.,https://www.gfschemicals.com/amco-clear-turbidity-standard-0-0-ntu-8000
HF Scientific,HF Scientific Micro 1000 Turbidimeter (IR).,8254,Turb Linear Calib 1 Kit,"Calibration kit containing 0.0, 0.2, 0.4, 0.6, 0.8 and 1.0 NTU standards to be used to calibrate and verify instrument's linearity in the 0.0 to 1.0 NTU range. Avaliable as 125 mL, 250 mL, or 500 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-2-3-0-4-8254
HF Scientific,HF Scientific Micro 1000 Turbidimeter (IR).,8255,"Linear Calibration Kit, 0/2/4/6/8/10 NTU, Amco Clear","Calibration kit containing 0.0, 2, 4, 6, 8 and 10 NTU primary standards to be used to calibrate and verify instrument's linearity in the 0.0 to 10 NTU range. Available in 125 mL or 250 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-2-3-4-3-6-3-8255
HF Scientific,HF Scientific Micro 1000 Turbidimeter (IR).,8256,"Linear Calibration Kit, 0/20/40/60/80/100 NTU, Amco Clear","Calibration kit containing 0.0, 20, 40, 60, 80 and 100 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 100 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-20-3-40-3-60-8256
HF Scientific,HF Scientific Micro 1000 Turbidimeter (IR).,8257,"Linear Calibration Kit, 0.0/0.1/0.2 NTU, Amco Clear","Calibration kit containing 0.0, 0.1, 0.2 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 0.2 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-1-3-0-2-8257
HF Scientific,HF Scientific Micro 1000 Turbidimeter (IR).,8259,"Wavelength Certification Kit, 40 NTU Ratio And 400 NTU Formazin, Amco Clear Turbidity Kit","Kit consists of one bottle of 40 NTU primary standard and one bottle of 400 NTU formazin. For all meters with tungsten lamp excpet Hach 18900, Ratio XR and Ratio 2000. Formazin must be used in 30 days.",https://www.gfschemicals.com/amco-clear-wavelength-certification-kit-40-ntu-rat-8259
HF Scientific,HF Scientific Micro 1000 Turbidimeter (IR).,8483,"Turbidity/Multi Standard, 0.0 NTU, Amco Clear Standard","Multistandard reference solution for turbidity, conductivity, and pH calibration. 0.0 NTU, 4.49 mS/cm, pH 4.00.",https://www.gfschemicals.com/amco-clear-turbidity-3-multi-standard-0-0-ntu-8483
HF Scientific,HF Scientific Micro 1000 Turbidimeter (White Light).,8000,"0.0 NTU, Amco Clear Turbidity Standard",For All Turbidimeters.,https://www.gfschemicals.com/amco-clear-turbidity-standard-0-0-ntu-8000
HF Scientific,HF Scientific Micro 1000 Turbidimeter (White Light).,8254,Turb Linear Calib 1 Kit,"Calibration kit containing 0.0, 0.2, 0.4, 0.6, 0.8 and 1.0 NTU standards to be used to calibrate and verify instrument's linearity in the 0.0 to 1.0 NTU range. Avaliable as 125 mL, 250 mL, or 500 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-2-3-0-4-8254
HF Scientific,HF Scientific Micro 1000 Turbidimeter (White Light).,8255,"Linear Calibration Kit, 0/2/4/6/8/10 NTU, Amco Clear","Calibration kit containing 0.0, 2, 4, 6, 8 and 10 NTU primary standards to be used to calibrate and verify instrument's linearity in the 0.0 to 10 NTU range. Available in 125 mL or 250 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-2-3-4-3-6-3-8255
HF Scientific,HF Scientific Micro 1000 Turbidimeter (White Light).,8256,"Linear Calibration Kit, 0/20/40/60/80/100 NTU, Amco Clear","Calibration kit containing 0.0, 20, 40, 60, 80 and 100 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 100 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-20-3-40-3-60-8256
HF Scientific,HF Scientific Micro 1000 Turbidimeter (White Light).,8257,"Linear Calibration Kit, 0.0/0.1/0.2 NTU, Amco Clear","Calibration kit containing 0.0, 0.1, 0.2 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 0.2 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-1-3-0-2-8257
HF Scientific,HF Scientific Micro 1000 Turbidimeter (White Light).,8259,"Wavelength Certification Kit, 40 NTU Ratio And 400 NTU Formazin, Amco Clear Turbidity Kit","Kit consists of one bottle of 40 NTU primary standard and one bottle of 400 NTU formazin. For all meters with tungsten lamp excpet Hach 18900, Ratio XR and Ratio 2000. Formazin must be used in 30 days.",https://www.gfschemicals.com/amco-clear-wavelength-certification-kit-40-ntu-rat-8259
HF Scientific,HF Scientific Micro 1000 Turbidimeter (White Light).,8483,"Turbidity/Multi Standard, 0.0 NTU, Amco Clear Standard","Multistandard reference solution for turbidity, conductivity, and pH calibration. 0.0 NTU, 4.49 mS/cm, pH 4.00.",https://www.gfschemicals.com/amco-clear-turbidity-3-multi-standard-0-0-ntu-8483
HF Scientific,HF Scientific Micro TOL 3 turbidity instrument. ,8000,"0.0 NTU, Amco Clear Turbidity Standard",For All Turbidimeters.,https://www.gfschemicals.com/amco-clear-turbidity-standard-0-0-ntu-8000
HF Scientific,HF Scientific Micro TOL 3 turbidity instrument. ,8254,Turb Linear Calib 1 Kit,"Calibration kit containing 0.0, 0.2, 0.4, 0.6, 0.8 and 1.0 NTU standards to be used to calibrate and verify instrument's linearity in the 0.0 to 1.0 NTU range. Avaliable as 125 mL, 250 mL, or 500 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-2-3-0-4-8254
HF Scientific,HF Scientific Micro TOL 3 turbidity instrument. ,8255,"Linear Calibration Kit, 0/2/4/6/8/10 NTU, Amco Clear","Calibration kit containing 0.0, 2, 4, 6, 8 and 10 NTU primary standards to be used to calibrate and verify instrument's linearity in the 0.0 to 10 NTU range. Available in 125 mL or 250 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-2-3-4-3-6-3-8255
HF Scientific,HF Scientific Micro TOL 3 turbidity instrument. ,8256,"Linear Calibration Kit, 0/20/40/60/80/100 NTU, Amco Clear","Calibration kit containing 0.0, 20, 40, 60, 80 and 100 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 100 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-20-3-40-3-60-8256
HF Scientific,HF Scientific Micro TOL 3 turbidity instrument. ,8257,"Linear Calibration Kit, 0.0/0.1/0.2 NTU, Amco Clear","Calibration kit containing 0.0, 0.1, 0.2 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 0.2 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-1-3-0-2-8257
HF Scientific,HF Scientific Micro TOL 3 turbidity instrument. ,8259,"Wavelength Certification Kit, 40 NTU Ratio And 400 NTU Formazin, Amco Clear Turbidity Kit","Kit consists of one bottle of 40 NTU primary standard and one bottle of 400 NTU formazin. For all meters with tungsten lamp excpet Hach 18900, Ratio XR and Ratio 2000. Formazin must be used in 30 days.",https://www.gfschemicals.com/amco-clear-wavelength-certification-kit-40-ntu-rat-8259
HF Scientific,HF Scientific Micro TOL 3 turbidity instrument. ,8483,"Turbidity/Multi Standard, 0.0 NTU, Amco Clear Standard","Multistandard reference solution for turbidity, conductivity, and pH calibration. 0.0 NTU, 4.49 mS/cm, pH 4.00.",https://www.gfschemicals.com/amco-clear-turbidity-3-multi-standard-0-0-ntu-8483
HF Scientific,HF Scientific Micro TPI turbidity instrument. ,8000,"0.0 NTU, Amco Clear Turbidity Standard",For All Turbidimeters.,https://www.gfschemicals.com/amco-clear-turbidity-standard-0-0-ntu-8000
HF Scientific,HF Scientific Micro TPI turbidity instrument. ,8254,Turb Linear Calib 1 Kit,"Calibration kit containing 0.0, 0.2, 0.4, 0.6, 0.8 and 1.0 NTU standards to be used to calibrate and verify instrument's linearity in the 0.0 to 1.0 NTU range. Avaliable as 125 mL, 250 mL, or 500 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-2-3-0-4-8254
HF Scientific,HF Scientific Micro TPI turbidity instrument. ,8255,"Linear Calibration Kit, 0/2/4/6/8/10 NTU, Amco Clear","Calibration kit containing 0.0, 2, 4, 6, 8 and 10 NTU primary standards to be used to calibrate and verify instrument's linearity in the 0.0 to 10 NTU range. Available in 125 mL or 250 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-2-3-4-3-6-3-8255
HF Scientific,HF Scientific Micro TPI turbidity instrument. ,8256,"Linear Calibration Kit, 0/20/40/60/80/100 NTU, Amco Clear","Calibration kit containing 0.0, 20, 40, 60, 80 and 100 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 100 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-20-3-40-3-60-8256
HF Scientific,HF Scientific Micro TPI turbidity instrument. ,8257,"Linear Calibration Kit, 0.0/0.1/0.2 NTU, Amco Clear","Calibration kit containing 0.0, 0.1, 0.2 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 0.2 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-1-3-0-2-8257
HF Scientific,HF Scientific Micro TPI turbidity instrument. ,8259,"Wavelength Certification Kit, 40 NTU Ratio And 400 NTU Formazin, Amco Clear Turbidity Kit","Kit consists of one bottle of 40 NTU primary standard and one bottle of 400 NTU formazin. For all meters with tungsten lamp excpet Hach 18900, Ratio XR and Ratio 2000. Formazin must be used in 30 days.",https://www.gfschemicals.com/amco-clear-wavelength-certification-kit-40-ntu-rat-8259
HF Scientific,HF Scientific Micro TPI turbidity instrument. ,8483,"Turbidity/Multi Standard, 0.0 NTU, Amco Clear Standard","Multistandard reference solution for turbidity, conductivity, and pH calibration. 0.0 NTU, 4.49 mS/cm, pH 4.00.",https://www.gfschemicals.com/amco-clear-turbidity-3-multi-standard-0-0-ntu-8483
HF Scientific Micro,HF Scientific Micro 1000 Turbidimeter (IR).,8359,"1750 FNU, HF Micro1000 IR, Amco Clear Turbidity Standard",For HF Scientific Micro 1000 Turbidimeter (IR).,https://www.gfschemicals.com/amco-clear-turbidity-standard-1750-fnu-for-hf-micr-8359
HF Scientific Micro,HF Scientific Micro 1000 Turbidimeter (White Light).,8079,"1750 NTU, HF Micro 1000 Wl, Amco Clear Turbidity Standard",For HF Scientific Micro 1000 Turbidimeter (White Light).,https://www.gfschemicals.com/amco-clear-turbidity-standard-1750-ntu-for-hf-micr-8079
HF Scientific Micro,HF Scientific Micro 1000 Turbidimeter (White Light).,8358,"10,000 NTU For HF Micro1000 White Light, Amco Clear Turbidity Standard",For HF Scientific Micro 1000 Turbidimeter (White Light).,https://www.gfschemicals.com/amco-clear-turbidity-standard-10-000-ntu-for-hf-mi-8358
HF Scientific Micro,HF Scientific Micro TOL 3 turbidity instrument. ,8276,"Calibration Kit For HF Micro Tol 3 Instrument, Amco Clear Turbidity Kit","Calibration kit containing 0.0, 10 and 100 NTU standards required to calibrate the HF Scientific Micro TOL 3 turbidity instrument. Available as primary calibration standards or a deluxe kit including both primary calibration standards and sealed secondary verification standards.",https://www.gfschemicals.com/amco-clear-calibration-kit-for-hf-micro-tol-3-inst-8276
HF Scientific Micro,HF Scientific Micro TPI turbidity instrument. ,8275,"Calibration Kit For HF Micro TPI Instrument, Amco Clear Turbidity Kit","Calibration kit containing 0.0, 10, 100 and 1000 NTU standards required to calibrate the HF Scientific Micro TPI turbidity instrument. Available as primary calibration standards or a deluxe kit including both primary calibration standards and sealed secondary verification standards.",https://www.gfschemicals.com/amco-clear-calibration-kit-for-hf-micro-tpi-instru-8275
Horiba,Horiba U-52.,8000,"0.0 NTU, Amco Clear Turbidity Standard",For All Turbidimeters.,https://www.gfschemicals.com/amco-clear-turbidity-standard-0-0-ntu-8000
Horiba,Horiba U-52.,8254,Turb Linear Calib 1 Kit,"Calibration kit containing 0.0, 0.2, 0.4, 0.6, 0.8 and 1.0 NTU standards to be used to calibrate and verify instrument's linearity in the 0.0 to 1.0 NTU range. Avaliable as 125 mL, 250 mL, or 500 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-2-3-0-4-8254
Horiba,Horiba U-52.,8255,"Linear Calibration Kit, 0/2/4/6/8/10 NTU, Amco Clear","Calibration kit containing 0.0, 2, 4, 6, 8 and 10 NTU primary standards to be used to calibrate and verify instrument's linearity in the 0.0 to 10 NTU range. Available in 125 mL or 250 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-2-3-4-3-6-3-8255
Horiba,Horiba U-52.,8256,"Linear Calibration Kit, 0/20/40/60/80/100 NTU, Amco Clear","Calibration kit containing 0.0, 20, 40, 60, 80 and 100 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 100 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-20-3-40-3-60-8256
Horiba,Horiba U-52.,8257,"Linear Calibration Kit, 0.0/0.1/0.2 NTU, Amco Clear","Calibration kit containing 0.0, 0.1, 0.2 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 0.2 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-1-3-0-2-8257
Horiba,Horiba U-52.,8259,"Wavelength Certification Kit, 40 NTU Ratio And 400 NTU Formazin, Amco Clear Turbidity Kit","Kit consists of one bottle of 40 NTU primary standard and one bottle of 400 NTU formazin. For all meters with tungsten lamp excpet Hach 18900, Ratio XR and Ratio 2000. Formazin must be used in 30 days.",https://www.gfschemicals.com/amco-clear-wavelength-certification-kit-40-ntu-rat-8259
Horiba,Horiba U-52.,8483,"Turbidity/Multi Standard, 0.0 NTU, Amco Clear Standard","Multistandard reference solution for turbidity, conductivity, and pH calibration. 0.0 NTU, 4.49 mS/cm, pH 4.00.",https://www.gfschemicals.com/amco-clear-turbidity-3-multi-standard-0-0-ntu-8483
Horiba,Horiba U-52.,8521,"10 NTU, Horiba U-52, Amco Clear Turbidity Standard",For Horiba U-52.,https://www.gfschemicals.com/amco-clear-turbidity-standard-10-ntu-for-horiba-u-8521
Horiba,Horiba U-52.,8522,"100 NTU, Horiba U-52, Amco Clear Turbidity Standard",For Horiba U-52.,https://www.gfschemicals.com/amco-clear-turbidity-standard-100-ntu-for-horiba-u-8522
Horiba,Horiba U-52.,8523,"800 NTU, Horiba U-52, Amco Clear Turbidity Standard",For Horiba U-52.,https://www.gfschemicals.com/amco-clear-turbidity-standard-800-ntu-for-horiba-u-8523
Horiba,Horiba U-52.,8643,"1.0 NTU, Horiba U-52, Amco Clear Turbidity Standard",For Horiba U-52.,https://www.gfschemicals.com/amco-clear-turbidity-standard-1-0-ntu-for-horiba-u-8643
Horiba,Horiba U-53.,8000,"0.0 NTU, Amco Clear Turbidity Standard",For All Turbidimeters.,https://www.gfschemicals.com/amco-clear-turbidity-standard-0-0-ntu-8000
Horiba,Horiba U-53.,8254,Turb Linear Calib 1 Kit,"Calibration kit containing 0.0, 0.2, 0.4, 0.6, 0.8 and 1.0 NTU standards to be used to calibrate and verify instrument's linearity in the 0.0 to 1.0 NTU range. Avaliable as 125 mL, 250 mL, or 500 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-0-3-0-2-3-0-4-8254
Horiba,Horiba U-53.,8255,"Linear Calibration Kit, 0/2/4/6/8/10 NTU, Amco Clear","Calibration kit containing 0.0, 2, 4, 6, 8 and 10 NTU primary standards to be used to calibrate and verify instrument's linearity in the 0.0 to 10 NTU range. Available in 125 mL or 250 mL bottles.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-2-3-4-3-6-3-8255
Horiba,Horiba U-53.,8256,"Linear Calibration Kit, 0/20/40/60/80/100 NTU, Amco Clear","Calibration kit containing 0.0, 20, 40, 60, 80 and 100 NTU primary standards to be used to calibrate and verify turbidity instrument linearity in the 0.0 to 100 NTU range.",https://www.gfschemicals.com/amco-clear-linear-calibration-kit-0-3-20-3-40-3-60-8256
